iter	Passed	Remaining
6591	2954	1332
6592	2954	1332
6593	2955	1331
6594	2955	1331
6595	2956	1331
6596	2956	1330
6597	2957	1330
6598	2957	1329
6599	2957	1329
6600	2958	1328
6601	2958	1328
6602	2959	1327
6603	2959	1327
6604	2960	1326
6605	2960	1326
6606	2960	1325
6607	2961	1325
6608	2961	1325
6609	2961	1324
6610	2962	1324
6611	2962	1323
6612	2963	1323
6613	2963	1322
6614	2964	1322
6615	2964	1321
6616	2964	1321
6617	2965	1320
6618	2965	1320
6619	2966	1319
6620	2967	1319
6621	2967	1319
6622	2967	1318
6623	2967	1318
6624	2968	1317
6625	2968	1317
6626	2969	1316
6627	2969	1316
6628	2970	1316
6629	2971	1315
6630	2971	1315
6631	2972	1314
6632	2972	1314
6633	2972	1313
6634	2973	1313
6635	2973	1312
6636	2973	1312
6637	2974	1311
6638	2974	1311
6639	2974	1310
6640	2975	1310
6641	2975	1309
6642	2976	1309
6643	2976	1309
6644	2976	1308
6645	2977	1308
6646	2977	1307
6647	2977	1306
6648	2977	1306
6649	2978	1305
6650	2978	1305
6651	2978	1304
6652	2979	1304
6653	2979	1304
6654	2980	1303
6655	2981	1303
6656	2981	1302
6657	2981	1302
6658	2982	1301
6659	2982	1301
