x y z dx dy dz magnitude
4.92661 13.5121 -4.6189 12.6103 2.3756 20.157 23.8949
14.0854 16.5474 19.695 1.93017 -5.39318 -0.973815 5.81036
-6.785 16.2133 8.4157 37.3698 -5.46944 20.6626 43.0507
-3.48301 -1.7857 8.61225 8.08756 12.0951 11.1376 18.3234
4.60076 12.0282 -3.97746 13.1301 5.11746 18.3483 23.1354
21.769 11.1719 18.5804 0.470451 -3.45854 -4.3121 5.54771
-6.84248 21.3062 29.6018 25.9811 5.71961 -6.79517 27.4573
45.8606 9.02801 29.8137 -41.4818 9.41326 -8.92586 43.4628
7.89495 16.2087 19.7014 2.96227 26.385 -10.6838 28.6197
10.7651 7.99888 -5.71559 7.07482 2.0318 12.4194 14.4368
10.8244 7.16993 22.3966 -3.62993 9.60366 2.13355 10.4861
3.40778 -19.7696 12.3348 -0.950732 27.1904 16.3715 31.753
8.60768 8.34434 12.7697 2.38781 8.52568 3.96493 9.70101
32.4252 23.0666 29.5464 -25.4696 0.644719 -19.4568 32.0575
23.3292 6.10036 23.0021 -1.75548 -3.95057 -2.12561 4.81736
19.6155 12.5559 3.54205 -13.1065 7.06185 -1.1461 14.932
-4.20562 11.5715 3.81676 23.1924 3.29497 -0.13303 23.4256
10.0383 -15.0956 18.8059 5.91233 21.5562 -9.5342 24.3008
14.5403 20.8987 29.9829 -0.355407 -12.7877 -20.6891 24.3247
4.46743 26.6272 31.3374 -7.41118 -2.23787 -12.675 14.8522
9.8566 14.6849 6.91901 46.2865 -31.3741 -9.88964 56.7853
2.10828 16.1887 20.0943 -5.78082 -4.33266 -12.6984 14.6096
17.2121 3.7945 6.85433 10.6975 14.5879 11.6315 21.5066
10.4012 -2.14548 21.7301 8.22095 3.62805 -4.48392 10.0425
16.1299 15.1971 8.36465 -1.37772 -5.71541 -0.248621 5.88437
13.4341 -3.78737 19.8135 4.66298 35.3848 18.3767 40.1439
15.6027 15.6813 -17.6866 1.62583 -3.12352 36.1845 36.3555
-18.7536 -3.9258 14.8545 49.4418 8.02712 -2.9246 50.1745
16.8907 19.8229 26.6722 -0.914734 1.03259 -2.35433 2.72871
16.9138 -5.95327 13.8486 -20.7336 11.9024 -0.996163 23.9279
7.86075 28.582 23.8854 4.83546 -20.2469 7.09679 21.9928
20.5816 6.95118 10.7418 1.51678 5.22302 -2.98413 6.20367
19.934 1.74043 22.9514 9.9613 -3.49186 11.5636 15.6569
29.0339 6.272 15.3859 -11.8191 14.6488 -9.59466 21.1266
15.7613 2.16407 5.37472 1.50557 -4.76586 -2.66289 5.66314
28.7859 10.1029 -4.04333 -4.27406 6.56144 9.29237 12.1519
10.8567 9.69881 9.46851 28.8358 20.9286 9.20598 36.8003
8.00242 24.9203 22.6392 -10.5323 16.8611 9.42269 22.0003
6.4402 17.9297 22.7113 11.2712 11.5014 -24.7656 29.5408
12.95 9.24668 6.33535 7.36885 11.7445 -15.7126 20.9552
16.8787 19.2711 12.7913 -7.12558 -91.4059 91.5284 129.55
8.09213 24.4601 23.2012 6.02816 6.48531 -0.949022 8.90498
1.38858 7.57968 9.31072 3.28371 9.48299 18.2908 20.863
21.0853 21.641 -1.2766 10.1514 6.0522 19.0761 22.4405
22.5051 15.6841 23.0504 5.87575 0.586452 7.92243 9.88095
6.43115 15.8494 7.36528 2.61279 4.88798 -1.82441 5.83503
21.7419 16.9378 -1.55169 7.03643 0.889217 3.97259 8.12918
15.4656 29.9842 -3.53752 8.41982 -9.40642 8.01558 14.9541
-4.05345 15.6068 -3.06073 8.53881 8.8333 8.44749 14.9097
6.98971 23.677 18.5255 0.0279625 -0.0874594 1.3018 1.30504
12.7894 4.07887 5.51573 17.2593 -11.717 -6.3256 21.7987
-3.39444 7.52757 28.253 9.53721 -4.00841 -4.95127 11.4691
-16.8615 10.1866 10.0697 25.9865 10.7172 10.4967 30.0056
21.2623 5.98078 2.64251 -3.50602 2.0204 5.57024 6.8849
10.6491 15.4495 7.15416 7.33367 -6.83589 19.2906 21.7403
32.8076 -0.766253 -3.45962 -13.9132 4.1431 5.39519 15.4871
5.20297 3.71399 11.8014 -11.0172 -7.94329 1.27144 13.6415
-2.34956 8.83222 23.6384 18.9271 10.9169 1.85613 21.9285
5.58673 21.5653 2.32275 -8.59828 -17.2295 30.5305 36.0956
18.6098 0.742275 17.6145 -9.38193 -1.68352 1.16209 9.60236
4.54941 14.8116 29.991 13.53 -5.47836 -17.9902 23.1673
4.24529 22.8275 6.37519 -10.6223 -0.6016 -9.53663 14.2878
18.3347 -3.95688 -1.19344 -7.30622 10.298 4.55278 13.4223
3.26887 4.44254 6.50729 -9.28325 16.0431 -30.6651 35.8317
37.0481 21.0328 7.33322 -29.4108 -9.96428 14.6843 34.3498
24.3268 21.6956 20.9376 -6.68102 3.5082 9.4619 12.1025
18.7865 17.0157 1.22078 -23.5122 -31.9833 -4.68725 39.9715
23.4689 32.4695 29.3412 1.49028 -22.9544 -8.42259 24.4962
25.3758 6.76422 16.5722 -2.57057 -8.24534 -8.99458 12.4698
-3.7231 3.1681 10.2984 4.69501 2.55956 6.39073 8.33282
6.89066 10.2212 22.5807 10.7788 -13.3124 -15.9928 23.4345
7.03793 10.2257 -2.88316 8.49475 -3.81368 5.42506 10.7766
-18.4984 14.5746 21.9981 64.2714 -4.92416 5.11537 64.6624
20.6727 16.9475 14.6367 -13.3746 -21.5881 -4.04897 25.7161
-5.3128 11.6784 17.5783 28.0114 -5.19117 -26.0416 38.5974
13.3393 8.22759 7.75338 -4.71996 4.3814 9.94004 11.8439
20.5919 13.6926 3.74035 6.83145 4.34338 -8.65017 11.8473
6.27529 15.5647 7.34167 -1.73004 4.31734 2.95316 5.50941
-1.67998 9.56696 21.8333 16.7507 6.83123 -13.716 22.702
9.51309 1.81435 3.99872 23.2209 0.656922 -7.49547 24.4095
25.7287 21.0937 21.867 0.915365 12.4366 8.29975 14.9797
6.02465 22.8029 1.03127 -11.8402 2.45471 -4.70391 12.9747
-5.47671 14.8011 17.2373 10.0677 -2.97748 -9.3336 14.0478
31.8311 -0.86396 30.5228 -10.7044 1.50521 -8.68229 13.8648
23.4362 9.29915 6.79209 -0.985426 7.19131 21.9129 23.0838
15.8791 32.5803 9.66227 -19.4484 -26.31 -1.37617 32.7467
18.1335 22.592 24.9635 -11.803 19.1633 4.05487 22.8689
9.87687 24.0948 4.04498 6.74704 4.32394 -0.0967504 8.01426
25.5464 9.39413 18.9966 -5.42793 6.44208 -2.42622 8.76638
5.65124 16.8334 20.4313 4.82166 1.51138 -0.209967 5.05735
17.4501 12.6373 31.9651 -11.3103 -6.95288 -15.51 20.4163
-1.84765 -5.39112 16.5337 24.1042 13.7858 -10.2788 29.6093
-16.4764 6.30742 43.528 21.3094 -7.94986 -22.4598 31.9646
-2.25983 6.59221 10.1901 16.5241 10.4232 8.00776 21.1143
7.3599 1.16138 16.8312 9.94782 -3.01666 1.84314 10.5573
14.695 5.76866 16.8592 -2.02164 -9.49303 -36.2106 37.4888
7.30593 5.21598 10.6458 9.6138 -4.62022 -3.49558 11.2246
9.85012 19.9289 -2.16312 5.44991 3.12633 6.39744 8.96676
37.2649 5.35108 7.52173 -41.2482 13.3808 7.40085 43.9913
18.4041 15.4808 20.6946 -10.6151 15.083 17.2924 25.2825
20.4085 5.35845 23.823 0.965393 -1.2523 -4.69047 4.94983
6.15234 16.5014 20.864 40.0867 -4.31164 8.8309 41.2737
13.5408 20.142 9.34344 -15.7305 8.81464 9.52307 20.392
2.152 2.9672 8.6848 -7.86651 -19.9021 5.57725 22.1152
10.4613 6.96518 21.0795 -39.4866 9.13045 -14.1232 42.9188
29.6514 11.8394 6.25407 -7.2766 6.51691 -7.30213 12.1959
24.517 9.80053 19.9624 6.08907 31.3347 10.1371 33.4918
27.0138 8.53122 5.06374 -11.4269 10.916 -10.8708 19.1809
5.2432 5.31961 1.53681 -10.2066 -48.5999 -2.86445 49.7426
17.6188 5.26668 12.6036 -7.92884 2.20356 1.77378 8.41834
32.9817 43.4497 -0.157452 -12.7295 -33.6739 1.09953 36.0164
31.1758 -0.433953 4.6239 -11.2852 4.54304 -7.51891 14.3013
-3.84153 12.7831 20.5648 22.861 2.93705 -16.0096 28.0635
12.5599 4.92703 4.22577 4.28813 -0.874443 -5.99437 7.42194
18.4663 14.2294 21.7132 -7.60681 -3.51274 -3.80013 9.20021
4.77043 -1.24203 -17.0273 12.568 18.5388 23.4755 32.446
6.3765 29.6464 11.8869 8.56654 -7.03598 -4.50319 11.9653
6.43575 23.6541 22.1995 -14.6935 -2.77905 -0.384737 14.959
-1.96849 17.9581 44.8879 5.86302 -5.61056 -23.8718 25.2134
25.4169 4.37429 31.7296 -3.70983 -2.77619 -10.6654 11.6285
-2.24046 23.919 7.86549 7.50049 3.95291 1.47645 8.60598
10.3471 15.3033 17.8112 -1.32781 -6.67253 -5.55739 8.78466
22.6633 6.80155 35.3241 -23.031 11.8571 -13.1159 29.0353
17.2638 25.2107 7.71409 -7.85192 -13.8328 9.35516 18.4531
5.27172 5.88853 23.82 -0.366238 -3.00555 -4.05202 5.0583
-7.48375 -1.92544 3.21417 25.8955 6.08716 -3.85746 26.8795
8.40041 6.39945 -3.42756 5.52533 23.7908 8.83713 25.9735
8.54985 21.8037 0.510193 2.94617 8.19694 -5.97562 10.563
19.5206 15.9078 3.7455 -12.9099 -0.478146 -0.670188 12.9362
20.7844 30.3762 24.5018 8.12211 -22.7501 -0.342502 24.1589
9.37633 60.3377 19.0975 7.66779 -40.4305 -8.70027 42.0608
20.3173 23.7581 22.0511 -0.520956 -5.94497 0.658134 6.00394
-4.70547 10.3934 -2.10288 24.4114 6.09389 6.60084 26.012
3.37407 27.248 -6.80779 -6.33583 -20.4374 23.8635 32.0515
13.7317 9.58532 7.13168 2.94101 6.10753 2.47846 7.21764
32.5508 23.7548 -4.10676 -10.8608 -5.8721 4.50934 13.1443
10.8312 -2.55104 21.8193 5.40532 7.52323 6.47506 11.3023
-2.66955 9.77598 6.9504 9.73073 4.123 23.0041 25.3155
10.1426 4.20801 -2.27726 -4.27085 -3.11499 5.9036 7.92438
25.3972 3.98855 5.57099 -0.298423 -8.51277 -0.286331 8.52281
-2.73388 17.715 24.1427 7.02466 -24.1131 -1.25152 25.1466
11.0286 19.5558 16.4238 7.41938 2.08149 -2.13959 7.99735
35.6729 6.71145 34.84 -24.6486 -10.0461 -14.8634 30.486
16.0052 7.46559 32.8518 0.610328 2.77665 -12.6473 12.9629
10.4887 15.3139 8.34559 4.03116 -5.54569 -1.02716 6.93253
8.16006 25.8229 8.63201 9.06733 -5.06547 6.477 12.2404
19.9087 17.8253 10.3287 3.49851 0.967721 -3.73014 5.20481
-4.04034 5.25676 12.4368 7.58241 1.79083 1.59693 7.953
3.33117 9.37397 23.8676 -2.67943 20.9933 8.16835 22.6853
16.5176 6.95197 11.4812 0.0201803 0.234277 -0.322475 0.399103
23.8847 7.61133 19.1808 -16.8366 8.67869 4.3184 19.4278
26.9974 8.05377 30.7754 -17.8289 6.75456 -13.7047 23.4801
16.8536 6.74796 -2.55576 -6.69143 10.6607 18.0152 21.9767
1.04228 20.9166 4.19031 -5.91653 7.75568 -19.7742 22.0494
21.116 5.27418 25.0712 2.28473 -0.485463 -5.40627 5.88926
-6.06139 15.0014 29.7555 37.66 3.09994 -15.2828 40.7609
-2.3235 29.2083 8.9075 6.47632 -6.18246 6.39204 11.0011
9.04062 9.98512 6.37655 -2.6859 -1.24893 -1.90769 3.52323
23.8522 19.873 20.2182 -11.9316 10.1329 11.5486 19.4528
8.5002 14.3072 -43.4595 9.90125 -1.16763 74.1355 74.8029
24.4299 9.0991 18.7353 1.84258 8.96556 -1.06679 9.2149
10.7714 9.30137 20.1605 -3.17617 2.22301 10.1044 10.8226
3.41217 5.85743 11.976 -3.85365 -27.8245 32.8215 43.2008
-2.19906 33.0359 -3.35939 30.6466 -25.8159 6.25843 40.5567
7.57831 4.68376 26.2532 10.483 -8.27492 -1.60465 13.4515
28.0277 9.29187 22.4059 -9.4591 -10.8744 7.60179 16.2946
-4.23714 -19.5725 10.4476 9.74127 50.3428 2.51621 51.3383
15.2907 17.223 5.6945 3.04177 -1.18359 0.805658 3.3619
-0.699498 9.70807 20.0783 2.55914 8.64786 9.73162 13.268
20.7824 17.3696 26.6102 8.33794 -0.84539 -3.92448 9.25405
7.02323 9.79603 23.5102 10.2975 -2.18267 4.82755 11.5805
8.86805 13.634 -5.66587 5.66955 3.27172 23.8972 24.7775
19.0399 28.6703 2.47282 -12.0466 -12.9759 -6.49951 18.8611
6.3325 9.82094 21.4318 3.55735 -2.918 1.11578 4.73439
-0.776838 17.8581 21.3348 7.27309 -8.02141 3.33295 11.3291
8.11109 16.2531 11.2638 -3.42199 -0.344699 8.02668 8.73249
5.92573 10.7569 9.06194 -1.27763 -4.21746 0.703306 4.46251
3.81825 13.8205 5.51493 -5.70073 -16.9376 -13.5171 22.4074
-15.1789 31.7034 23.56 20.2982 -9.95376 2.06335 22.7014
2.27057 30.576 32.0391 4.43814 -27.6582 -27.3518 39.1509
8.09312 19.9909 23.1805 24.6675 -16.5352 7.49003 30.6268
20.8593 1.8348 22.1849 1.23474 3.73761 2.04742 4.43692
19.6852 23.5965 8.94188 -11.7354 -25.4294 -12.3751 30.6188
23.0788 17.0644 23.8414 9.58491 -6.37634 -7.3841 13.6767
23.7654 5.90925 21.8547 -37.8334 -10.1962 -14.1112 41.6468
22.3274 18.9855 12.6665 6.48191 -38.8452 -1.96511 39.4313
17.0244 5.37691 -0.800543 -15.3252 14.5047 17.3101 27.2927
8.78523 24.5982 3.5574 1.79458 -2.65765 -5.94525 6.75497
17.5316 19.4397 8.55004 0.932431 24.5526 17.1481 29.9626
-0.393657 9.51249 19.8534 3.39898 10.5066 -8.81209 14.1278
4.40885 11.2092 3.35398 -9.66799 -2.03219 -4.15542 10.7176
16.891 17.5808 19.8752 1.7923 0.649555 4.27923 4.68467
7.3738 2.86593 24.2639 0.319169 -3.47753 5.95976 6.90752
-5.15157 21.5662 13.3999 5.95075 -0.776824 -3.92393 7.17022
10.5513 29.334 19.4059 -3.29745 -30.3626 -36.187 47.3525
3.72992 18.9827 12.2499 -7.08173 -10.979 -14.0909 19.2156
19.8999 8.82171 9.54552 11.8851 2.42887 7.95393 14.5059
34.2999 18.6524 -24.2708 -17.4509 -10.613 31.2692 37.3488
27.858 8.27811 18.4303 -6.64672 8.89778 -19.6214 22.5466
-14.0738 19.1245 16.6172 23.523 -13.5545 -10.6799 29.1739
22.1297 28.7392 16.0311 -0.0947538 -4.74856 -5.59556 7.33949
-5.54549 -1.05194 -3.97843 42.2259 3.88029 49.6731 65.3108
3.0489 8.00259 -1.90911 -3.32487 10.4052 19.4401 22.2989
23.6425 32.6585 22.6782 -14.7015 -9.45137 -15.9379 23.6533
28.7107 15.9613 22.0439 -9.64512 -7.07463 4.37345 12.736
27.6337 -5.95439 9.80137 -7.7619 8.94122 18.8806 22.2861
5.17869 10.1874 6.57276 -2.84688 -2.75881 1.20374 4.14304
12.7335 3.62414 6.5022 -1.23009 -10.0057 23.1712 25.2692
-3.67636 28.049 8.98202 23.0775 -4.65604 1.54612 23.5932
21.9553 11.5595 3.72132 -1.32977 5.09451 -2.57929 5.86303
15.5873 -2.37363 5.89542 -5.83508 9.31932 12.5418 16.6791
19.8595 16.7002 0.573532 -8.93874 -10.2 2.92705 13.8747
10.6906 6.94287 20.6375 -5.50407 -4.39023 -0.182845 7.04289
9.77557 11.7704 20.1013 6.7137 2.54589 -0.555615 7.20167
23.1737 2.02607 8.57601 -1.84447 -2.99437 0.247798 3.52558
23.1643 22.9166 32.4512 -1.02517 -0.716967 -12.6023 12.6642
17.8521 -4.69732 12.9279 -2.96091 10.0703 -4.09134 11.2658
3.5149 19.5656 4.80589 14.9816 11.1404 6.88438 19.8985
2.66188 -6.12697 21.0454 0.136481 38.9081 10.7345 40.362
15.6223 19.7388 3.73211 -1.96777 -10.9216 1.82265 11.2461
16.1709 20.6505 -1.98819 -6.41464 -27.5409 29.3915 40.7862
15.0001 18.1142 -5.32616 5.69841 -0.598614 16.2244 17.2064
16.6303 24.4231 20.5638 -5.30638 10.2474 -10.8201 15.819
15.7807 17.453 10.6759 -4.87239 -6.67792 7.71773 11.3092
23.3014 18.8207 6.48831 -14.6707 6.90889 11.779 20.0426
21.4987 -5.27045 24.7267 -1.45435 15.2178 -3.64579 15.7158
15.9245 23.9683 4.28821 -6.45698 8.40714 -3.88121 11.2888
-4.26271 39.6187 -5.77112 7.79117 -16.2956 11.9199 21.6411
31.0414 18.2856 12.3194 -10.4024 -9.3815 0.945355 14.0398
9.47211 25.5622 7.24157 10.0535 1.16805 2.19164 10.3557
-3.30961 11.6778 6.29438 7.3606 -2.89459 -5.01375 9.36455
3.0219 32.9848 21.2018 -5.38789 -24.2465 7.75918 26.0216
15.7943 23.9977 6.48859 -32.4931 3.2886 -13.5646 35.364
21.0378 12.569 8.71955 1.76147 -5.50828 5.32689 7.86255
4.28181 18.034 0.585339 -6.39571 1.43951 2.63803 7.06657
10.983 16.6604 9.39246 -2.35461 -7.45913 2.54926 8.22688
22.7168 19.7503 21.767 -2.52941 7.97652 8.00667 11.5814
5.42625 30.4614 -1.26478 -6.84134 -9.17983 18.5409 21.7908
-4.09076 25.5842 -5.58521 14.8281 -4.96847 14.236 21.1476
13.3644 8.61303 7.69558 -3.69949 3.45106 -0.208158 5.06353
20.8596 12.5122 8.73782 8.53061 6.83593 19.6958 22.5261
7.04487 -3.65324 12.5318 10.2947 20.6663 -0.958567 23.1084
3.2836 11.3169 21.0071 -7.71894 5.10627 7.42725 11.8668
17.6726 -3.89494 -1.48544 7.00534 9.39778 5.52062 12.9565
21.0057 5.06842 1.81268 8.78497 1.05107 -0.403806 8.85683
17.8002 9.41385 19.7131 -7.89408 7.05287 49.7278 50.8421
28.2105 9.76465 31.1564 -3.95242 19.4216 -13.2844 23.86
26.5552 6.85168 3.83911 -4.07249 -0.0827603 -4.03088 5.73062
15.7091 2.56171 6.66946 -9.35244 -0.401779 3.09023 9.85795
32.7938 27.0819 9.73273 -90.1236 -3.09979 5.91568 90.3707
-0.943027 20.9463 9.40851 16.6385 -11.7587 6.8288 21.4881
29.9 0.8214 7.41232 -7.6191 -0.875549 -0.704357 7.70152
10.475 20.0598 7.79113 -17.0911 2.86177 -8.58793 19.3403
0.327242 16.8918 20.0533 0.387927 -8.174 10.7018 13.4719
9.5749 20.1819 12.4656 9.79364 3.43081 4.12184 11.1658
36.0168 -6.13435 16.2233 -15.9837 16.9693 -6.79359 24.2815
-8.50758 -3.38359 28.2311 24.435 26.9882 -5.8565 36.8745
35.2292 -4.10823 -1.34306 -23.9187 25.1327 4.58552 34.9969
10.7948 7.49473 5.13872 1.2338 11.917 -8.55304 14.7204
5.91938 3.61643 25.3421 -7.68807 -23.059 4.36069 24.6949
12.6364 8.96002 7.88476 4.59493 17.7793 11.1717 21.4947
20.2272 28.4259 10.1262 4.83737 -6.07243 -1.43348 7.89489
23.4801 32.8997 4.3054 -14.7059 -51.3777 -4.78317 53.6545
-5.3336 14.7182 17.5281 17.387 6.6524 0.825585 18.6345
41.8736 -16.417 19.911 -59.8238 61.5089 4.12087 85.9024
13.945 6.0272 3.47363 -5.93455 -1.48122 -4.00884 7.31325
22.6173 19.1278 0.414287 3.34101 -10.4726 4.5519 11.8978
17.7554 21.0622 14.3512 1.68713 8.66712 0.250639 8.83336
8.36797 3.32342 19.9936 -8.15313 16.3861 -10.6824 21.1918
12.8845 56.5705 32.2332 2.11709 -33.7532 -26.4809 42.9534
28.2641 23.2087 7.68501 -5.69012 4.97997 1.67159 7.74415
27.4361 5.45533 4.11007 -7.79882 -15.6177 3.24462 17.7556
25.8322 -4.15525 32.0504 -4.16102 6.06162 -11.0632 13.2835
6.96973 26.5977 9.21324 5.39536 -4.82738 -1.36024 7.3664
20.004 -36.67 20.0719 -15.0216 49.0549 -11.6276 52.6045
30.8895 -5.32195 0.998516 -5.34389 23.3152 3.09508 24.1192
16.714 -9.01433 11.3316 -22.5131 23.0275 5.61733 32.6904
6.92693 4.86753 36.7192 7.46397 12.1163 -16.019 21.4272
18.5199 1.81893 8.64608 -12.6106 1.44524 6.54559 14.2814
18.6806 18.1101 13.3164 -21.4619 10.8082 -4.21793 24.3972
17.9561 13.869 4.82677 -9.34159 -1.22511 3.77204 10.1486
-1.00984 -3.85403 18.4381 3.76347 19.501 -14.2339 24.4348
18.6417 11.1198 21.1277 1.62783 -13.6478 -10.2326 17.1353
6.01805 12.8427 43.5222 -11.0148 -4.48567 -38.8782 40.6567
0.627496 32.7755 29.8811 1.79176 -9.82115 -20.4562 22.7623
23.8259 15.3764 5.0477 19.4475 -8.6056 -5.39466 21.94
76.0045 -48.2489 19.7771 -107.702 106.115 4.77433 151.271
10.4673 7.10765 4.64475 -5.4722 0.153382 -0.47739 5.49512
11.2712 17.9213 -5.34751 4.28426 2.41301 7.74448 9.17358
7.10847 29.4795 28.4159 -6.00847 -21.9268 -19.1102 29.7
17.3074 8.75455 19.7431 1.99007 0.401874 14.8726 15.0105
6.47562 16.757 15.3766 -8.42239 -11.2626 -5.16942 14.9835
32.1127 12.9173 -17.4626 -12.0417 0.637292 21.1345 24.3326
17.1763 -2.34035 5.56311 -7.87203 5.2693 -2.78514 9.87377
23.7553 30.5783 6.07419 0.728995 -21.0809 -9.98226 23.3363
0.938609 17.7627 18.5023 0.628724 0.296863 -10.5953 10.6181
16.7916 7.24565 27.318 -7.63395 12.4961 -5.4044 15.6089
3.20444 9.52406 3.08436 -0.224423 0.346516 0.575043 0.707894
-4.16548 25.3265 -5.44494 19.3835 -6.82723 21.3961 29.6669
30.8093 26.6749 -18.5205 -11.1648 -7.20844 29.0223 31.9203
22.325 18.5901 25.81 10.2437 -12.2166 -9.788 18.7079
3.01655 19.6305 4.88116 23.5685 36.8786 -11.4437 45.2379
-2.836 24.209 19.3431 19.3282 3.31069 -13.0929 23.5789
22.4312 6.73387 17.4484 -26.8656 5.96318 16.8753 32.2815
-3.7471 -1.65235 35.3241 19.5603 6.50451 -11.1322 23.4273
30.6823 13.786 -4.69521 -34.459 -0.988509 24.1587 42.0956
17.3046 7.76864 18.8821 6.9822 -3.02201 2.04495 7.87817
28.2441 22.837 9.05983 -3.95375 0.755168 -1.4475 4.27757
1.94113 5.36174 4.84077 3.67567 -3.07027 -0.381625 4.80445
6.04262 15.6848 17.3041 -9.41209 4.00394 -2.38837 10.5035
30.2918 31.8863 13.6392 -21.7825 -10.9303 -2.44741 24.4936
6.18278 9.56621 16.173 -11.4726 1.90912 1.93161 11.7897
20.2951 12.3194 9.5839 -2.91176 -0.876989 7.22512 7.839
-4.70654 -0.475827 7.99412 11.0126 14.4777 8.65502 20.1442
31.4869 22.7922 33.2913 -10.7941 4.03385 -11.2498 16.1041
23.1542 19.8972 4.31334 9.52871 10.805 -1.56068 14.4907
15.7357 28.9731 6.74767 -0.940329 -5.98664 -0.0272071 6.0601
7.63033 22.1771 13.9321 -3.40448 8.44678 -1.87569 9.29822
6.8385 19.7638 23.891 -15.765 -8.56636 -29.3908 34.4345
-0.04416 -4.47609 31.2668 7.05017 19.8261 -20.8124 29.5962
21.9399 32.1145 34.6253 4.73659 -11.3598 -25.516 28.3293
16.509 23.5925 30.026 -9.60924 -14.1199 -17.207 24.2444
18.8038 2.17706 17.3888 0.885538 0.452652 -6.68093 6.75455
15.6916 19.4952 -2.89874 -5.87098 -23.426 5.15148 24.6938
10.337 2.22352 21.8945 7.11252 0.00639654 1.36675 7.24265
18.2373 18.3317 13.0198 -0.0674903 0.0522599 0.311141 0.322637
3.6969 5.06453 6.98899 15.8365 11.2457 -9.41388 21.5843
3.40447 20.0877 22.5587 0.240726 3.94644 -2.76961 4.82733
18.346 23.2217 19.9181 12.8816 -15.3052 -8.01276 21.5497
6.26527 3.31573 14.3778 -11.6984 -14.404 -5.90949 19.4743
15.8462 9.96847 -6.19075 -4.18382 -14.2641 24.7128 28.8391
8.83336 6.14202 10.5044 0.690716 -1.35662 -4.09358 4.36748
25.5323 17.1724 21.2452 7.38493 -13.7104 -16.6667 22.8099
17.8064 18.2961 0.781542 2.26019 -8.46118 0.284919 8.76249
6.62201 23.5803 17.3584 0.0960128 0.0538162 -0.0118592 0.110704
7.17276 6.71876 36.5811 8.08068 13.5918 -39.5916 42.6325
15.3905 17.0318 32.2966 0.518841 0.852284 -12.0701 12.1113
16.9299 32.161 14.0169 -9.93945 -15.9522 -10.404 21.4827
8.47252 5.29981 11.436 -1.59622 -8.27078 4.26823 9.44307
3.84243 29.1288 59.0877 0.153659 -32.5328 -39.0367 50.816
-45.7238 16.8658 25.8258 49.8478 -4.58708 -4.09747 50.2258
2.40935 23.9995 18.0052 -2.97877 5.98014 -10.7179 12.6297
23.9163 22.3971 9.90905 -5.25394 8.22471 3.37219 10.3258
-3.801 -8.35811 -1.35665 7.16538 10.3521 8.64388 15.2717
3.39573 -0.888441 6.55121 -3.58983 4.93291 -0.351484 6.11097
30.8801 18.0481 13.4379 -18.6597 -8.24008 -20.1009 28.6379
24.962 7.0999 9.70066 -71.5719 75.4275 4.16531 104.063
2.04672 20.9267 21.6616 15.6343 18.1037 9.71787 25.8189
-6.90713 24.6479 42.9393 68.3751 3.01478 -73.3169 100.298
6.51259 3.81259 8.54128 7.27317 12.8929 -15.0221 21.09
8.82097 42.8066 11.1024 5.3513 -20.8806 7.42106 22.7971
26.6615 -3.85459 7.29134 -3.69326 10.1667 -8.75931 13.9186
-31.4792 16.0871 19.7148 37.0807 -3.01918 -14.6344 39.9783
-1.07863 7.77995 17.4221 30.2946 1.65387 -36.8799 47.7559
6.1684 29.2759 -2.78408 -4.39943 -20.8174 21.263 30.0805
7.64378 11.1301 5.38273 2.68978 -4.67659 0.756106 5.44767
3.02242 21.0632 11.2551 -9.28089 -4.07248 -1.78494 10.2911
3.95244 21.9833 6.49932 -6.64677 -5.68804 -10.3257 13.5334
10.7872 3.90122 7.06143 -4.83761 1.77817 2.56741 5.75812
18.791 8.57006 17.9926 -10.6411 1.33728 15.1907 18.5951
12.0786 9.29905 8.25811 4.20376 10.4429 20.334 23.2422
9.77742 14.1809 19.9537 6.87361 -3.42999 -10.414 12.9408
4.3948 17.0427 1.51576 12.574 -17.4199 -7.39029 22.7195
-0.0567257 -5.34596 30.6445 0.914217 8.7377 -10.9956 14.0743
20.4671 3.40153 7.34186 -1.14974 -0.144051 -1.57022 1.95148
6.65555 9.20707 8.60282 -0.356502 0.752674 -3.05191 3.1635
11.9683 6.11323 16.6317 4.72495 -9.36772 -9.60115 14.2219
17.6648 0.450261 8.13017 0.536625 4.16674 4.36115 6.05552
22.2876 2.64607 32.8036 6.8667 0.830592 -38.986 39.5948
18.3051 14.8935 9.53981 2.53889 -0.639441 7.67015 8.10469
36.9073 18.8345 6.35174 -17.0181 10.3779 -8.74039 21.7649
-5.07981 27.5138 17.2682 10.3032 -11.6189 -10.3044 18.637
22.6046 2.80237 20.0299 -1.56673 -1.04518 1.61076 2.47823
-31.6369 11.8033 17.6304 48.8844 3.21338 -8.03722 49.6448
28.5392 16.3598 22.0519 -8.47211 -27.1197 11.6514 30.7085
10.4608 18.3393 6.14408 -27.8729 -9.74756 6.24659 30.1817
6.44276 8.58935 10.3366 0.552116 -0.594632 -7.61352 7.65664
10.925 22.3732 23.0102 10.1757 -18.5346 10.4583 23.5893
16.9544 4.3659 -1.57515 -5.64792 -0.643917 5.41642 7.85183
18.6198 12.443 21.9118 -8.58813 6.81369 1.12482 11.0203
30.2151 10.4917 3.01797 -34.1244 7.5032 -4.09637 35.1789
-15.7892 15.2978 18.5272 35.3215 1.75416 -18.7751 40.0398
